"IAF" "IV" "DW"
"IPR024646" 16.6364022402746 0.5 8.31820112013728
"IPR017856" 10.1184769197952 0.0625 0.632404807487198
"IPR007874" 14.1834546552075 0.333333333333333 4.72781821840249
"IPR002121" 10.5242257446401 0.0769230769230769 0.809555826510773
"IPR008616" 13.0509007165541 0.0833333333333333 1.08757505971284
"IPR024340" 16.0110373854928 0.166666666666667 2.66850623091546
"IPR019488" 18.7368624220538 1 18.7368624220538
"IPR025658" 16.5731159955406 0.5 8.28655799777029
"IPR021586" 15.1965108080329 0.166666666666667 2.53275180133882
"IPR007869" 16.5424843768869 0.0666666666666667 1.10283229179246
"IPR011019" 14.8448451029268 0.0769230769230769 1.1419111617636
"IPR012654" 15.9615687092285 1 15.9615687092285
"IPR016093" 10.9649920764897 0.0666666666666667 0.730999471765977
"IPR008942" 11.0595493451726 0.0196078431372549 0.216853908728875
"IPR003318" 16.4600222166949 0.125 2.05750277708687
"IPR004176" 10.4532397705084 0.5 5.22661988525422
"IPR012348" 11.3591513324602 0.0476190476190476 0.540911968212391
"IPR010958" 16.6625150805937 0.25 4.16562877014842
"IPR005843" 10.8191460924164 0.0909090909090909 0.983558735674219
"IPR019096" 14.8827132885172 0.5 7.44135664425861
"IPR013979" 14.4773002081268 0.0769230769230769 1.11363847754821
"IPR025277" 16.0492848548497 0.125 2.00616060685622
"IPR005303" 13.5371900772174 0.142857142857143 1.93388429674534
"IPR015814" 16.5669374206115 0.333333333333333 5.52231247353715
"IPR001263" 11.9459500666314 0.0833333333333333 0.995495838885953
"IPR004017" 10.7128948730925 0.0476190476190476 0.510137851099645
"IPR015088" 16.11988952643 0.142857142857143 2.30284136091857
"IPR004314" 15.4038791386574 0.111111111111111 1.71154212651749
"IPR001375" 11.3039993517976 0.0185185185185185 0.209333321329584
"IPR019380" 16.5424843768869 0.2 3.30849687537738
"IPR022000" 15.0300343759501 0.2 3.00600687519003
"IPR010934" 11.1990466940909 0.5 5.59952334704545
"IPR021876" 18.554659090833 1 18.554659090833
"IPR011257" 9.29539458438484 0.0192307692307692 0.178757588161247
"IPR005114" 14.6608691077501 0.0769230769230769 1.12775916213463
"IPR020828" 9.71957217391776 0.2 1.94391443478355
"IPR015857" 15.9295074999962 1 15.9295074999962
"IPR006979" 16.8904076803072 1 16.8904076803072
"IPR003399" 10.9000837396563 0.0434782608695652 0.473916684332881
"IPR013168" 16.0841553146968 0.0909090909090909 1.46219593769971
"IPR023485" 9.93826600360381 0.032258064516129 0.320589225922704
"IPR025411" 14.7420738486991 0.5 7.37103692434956
"IPR021282" 16.2774308034165 0.5 8.13871540170824
"IPR017874" 16.4889349086102 0.125 2.06111686357627
"IPR021005" 14.5918120892505 0.5 7.29590604462525
"IPR025254" 16.2623764576942 0.166666666666667 2.71039607628236
"IPR022192" 15.7093816856317 0.2 3.14187633712633
"IPR022603" 16.1988974008698 0.5 8.09944870043489
"IPR003125" 15.1635065409806 0.0555555555555556 0.842417030054478
"IPR019510" 15.7264957064955 0.125 1.96581196331194
"IPR013655" 10.6115483073118 0.0158730158730159 0.168437274719234
"IPR021992" 18.2673771387526 0.5 9.13368856937628
"IPR009718" 13.6404513449277 0.5 6.82022567246385
"IPR008692" 17.2278487745659 1 17.2278487745659
"IPR024586" 16.4038791386574 0.5 8.20193956932871
"IPR001037" 8.640628752991 0.0769230769230769 0.664663750230077
"IPR021128" 13.2768003926392 0.1 1.32768003926392
"IPR004852" 13.2900972152526 0.25 3.32252430381316
"IPR013956" 16.8152503207385 0.142857142857143 2.40217861724836
"IPR002857" 13.3725593754446 0.037037037037037 0.495279976868319
"IPR004161" 8.61391001944705 0.0909090909090909 0.783082729040641
"IPR022184" 18.0110373854928 0.5 9.00551869274639
"IPR008250" 9.5772336243276 0.04 0.383089344973104
"IPR014017" 10.7547463991146 0.0526315789473684 0.566039284163924
"IPR019385" 17.1893746267513 0.25 4.29734365668782
"IPR010166" 13.4802000986326 1 13.4802000986326
"IPR016067" 12.1518999213326 0.0769230769230769 0.934761532410202
"IPR012760" 12.4302748733009 0.111111111111111 1.38114165258899
"IPR007856" 14.0568410751059 0.166666666666667 2.34280684585098
"IPR011002" 12.2302878200173 0.0909090909090909 1.1118443472743
"IPR014720" 10.5294725956167 0.0238095238095238 0.250701728467065
"IPR024041" 10.279955204832 0.037037037037037 0.380739081660445
"IPR015343" 18.6824146380314 1 18.6824146380314
"IPR022708" 16.093006232279 0.333333333333333 5.36433541075968
"IPR024290" 17.7230566225287 0.5 8.86152831126437
"IPR015269" 12.9860910283625 0.25 3.24652275709063
"IPR013188" 8.4430813100773 0.5 4.22154065503865
"IPR011430" 16.409396143625 0.5 8.20469807181249
"IPR012976" 13.2692568719708 0.142857142857143 1.89560812456725
"IPR011032" 8.60814926327743 0.0099009900990099 0.0852292006265093
"IPR024375" 16.7162029514877 0.333333333333333 5.57206765049589
"IPR016025" 15.6396406143411 0.125 1.95495507679264
"IPR006554" 14.9314905862753 0.333333333333333 4.97716352875842
"IPR015376" 13.4780246344744 0.2 2.69560492689487
"IPR018463" 18.4373021401949 0.25 4.60932553504872
"IPR025376" 15.9216023019108 0.0833333333333333 1.3268001918259
"IPR024077" 11.447375509635 0.1 1.1447375509635
"IPR007409" 12.5661669559518 0.0625 0.785385434746989
"IPR023295" 16.5793211450673 0.125 2.07241514313341
"IPR018589" 18.6824146380314 1 18.6824146380314
"IPR004234" 20.0449847174161 1 20.0449847174161
"IPR015819" 13.7675312516693 0.05 0.688376562583467
"IPR022232" 18.2875550206902 0.5 9.14377751034509
"IPR012339" 16.8448451029268 1 16.8448451029268
"IPR001403" 11.7781981767212 0.25 2.9445495441803
"IPR012500" 17.2181336197327 0.25 4.30453340493318
"IPR014145" 14.6123433996663 0.125 1.82654292495829
"IPR022690" 12.8561015582699 0.5 6.42805077913495
"IPR022683" 14.2266307964092 0.166666666666667 2.37110513273487
"IPR015167" 21.6299472181373 0.5 10.8149736090686
"IPR013573" 14.3739070589064 0.25 3.59347676472659
"IPR008139" 12.2102879465457 0.0714285714285714 0.872163424753267
"IPR018704" 13.8904076803072 0.125 1.7363009600384
"IPR021406" 18.2474775813149 0.333333333333333 6.08249252710495
"IPR015933" 12.9059206796786 1 12.9059206796786
"IPR012295" 13.2254138456489 0.0588235294117647 0.777965520332286
"IPR000241" 11.8772081825524 0.0625 0.742325511409523
"IPR010926" 14.6059948963928 0.0666666666666667 0.973732993092854
"IPR000489" 9.42197420970445 0.0285714285714286 0.269199263134413
"IPR015110" 19.483105829808 1 19.483105829808
"IPR003887" 14.0896807716267 0.166666666666667 2.34828012860446
"IPR007474" 11.7433796521139 0.125 1.46792245651423
"IPR001190" 9.50989452724584 0.0111111111111111 0.105665494747176
"IPR011070" 16.5124896365891 0.25 4.12812240914727
"IPR004877" 14.2108899474061 0.0909090909090909 1.29189908612783
"IPR010910" 16.0666147333876 0.125 2.00832684167346
"IPR015949" 21.6299472181373 1 21.6299472181373
"IPR025657" 12.1395260773007 0.0833333333333333 1.01162717310839
"IPR025392" 13.9615687092285 0.0555555555555556 0.775642706068248
"IPR019411" 15.2474775813148 0.125 1.90593469766436
"IPR009720" 16.8750597159738 0.333333333333333 5.6250199053246
"IPR003309" 11.7394657822325 0.0833333333333333 0.978288815186041
"IPR015076" 17.6559424266702 1 17.6559424266702
"IPR008598" 15.9255494864275 0.142857142857143 2.27507849806107
"IPR010094" 16.5669374206115 0.333333333333333 5.52231247353715
"IPR010525" 15.2400854470848 0.125 1.9050106808856
"IPR006158" 9.58594349116135 0.0192307692307692 0.184345067137718
"IPR012792" 13.344544999275 0.166666666666667 2.2240908332125
"IPR015953" 20.1153740453075 1 20.1153740453075
"IPR009053" 12.7136411957849 0.0166666666666667 0.211894019929748
"IPR023430" 11.6197188515173 0.5 5.80985942575863
"IPR015063" 17.4715178555328 0.333333333333333 5.82383928517759
"IPR011029" 10.5869199345427 0.0108695652173913 0.115075216679812
"IPR025724" 13.5409697362849 0.027027027027027 0.365972155034728
"IPR015028" 18.0449847174161 0.5 9.02249235870805
"IPR013200" 10.1270443960764 0.125 1.26588054950955
"IPR023229" 13.983002846575 1 13.983002846575
"IPR025404" 15.2425452857726 0.5 7.62127264288631
"IPR005541" 13.6600468250029 0.25 3.41501170625074
"IPR017894" 13.7273567599624 0.0833333333333333 1.14394639666353
"IPR013068" 17.6559424266702 1 17.6559424266702
"IPR003112" 12.6891092906054 0.0625 0.793069330662838
"IPR025837" 17.2875550206902 0.2 3.45751100413804
"IPR000685" 7.16438992312022 0.1 0.716438992312022
"IPR011040" 8.26171360675632 0.00884955752212389 0.0731125097943037
"IPR025995" 14.2254138456489 0.125 1.77817673070611
"IPR016149" 14.8318226221332 0.2 2.96636452442664
"IPR015118" 16.8006775196512 0.25 4.2001693799128
"IPR025685" 16.7230566225287 0.333333333333333 5.57435220750958
"IPR023126" 16.9137401841379 1 16.9137401841379
"IPR006132" 11.1038672249108 0.111111111111111 1.23376302499009
"IPR023103" 21.2673771387526 1 21.2673771387526
"IPR015083" 14.4845608930084 0.333333333333333 4.82818696433613
"IPR025184" 14.2048812130188 0.333333333333333 4.7349604043396
"IPR002156" 9.29955048245445 0.025 0.232488762061361
"IPR017444" 8.88676576318107 0.5 4.44338288159053
"IPR014966" 14.903972407889 0.333333333333333 4.96799080262968
"IPR001846" 10.8327489111158 0.0161290322580645 0.1747217566309
"IPR005824" 9.92412972352744 0.0434782608695652 0.431483901022932
"IPR011331" 14.0492848548497 0.125 1.75616060685622
"IPR004105" 11.8558661507405 0.111111111111111 1.31731846119339
"IPR019025" 16.8373892980077 0.333333333333333 5.61246309933591
"IPR008044" 16.5669374206115 0.0833333333333333 1.38057811838429
"IPR008471" 13.7684171559286 0.2 2.75368343118572
"IPR009004" 15.8598733121591 0.5 7.92993665607956
"IPR013980" 16.0885739859638 0.125 2.01107174824547
"IPR000651" 11.5922041792219 0.0454545454545455 0.526918371782813
"IPR006657" 10.4396815895052 0.142857142857143 1.49138308421502
"IPR008200" 17.4149343271664 1 17.4149343271664
"IPR025385" 16.2824840311428 0.5 8.14124201557138
"IPR013624" 13.8674465318639 0.166666666666667 2.31124108864399
"IPR008472" 15.3080191232499 1 15.3080191232499
"IPR009596" 21.2673771387526 0.5 10.6336885693763
"IPR023398" 12.6666382472781 0.0769230769230769 0.974356788252162
"IPR013578" 14.7110839808627 0.333333333333333 4.90369466028756
"IPR010080" 14.4628875503893 0.125 1.80786094379867
"IPR004013" 10.64217566163 0.05 0.532108783081499
"IPR004098" 14.367181195718 0.1 1.4367181195718
"IPR015416" 15.0819510437701 0.0833333333333333 1.2568292536475
"IPR020942" 15.1728595399683 0.142857142857143 2.16755136285261
"IPR001162" 11.3372969157721 0.0555555555555556 0.629849828654008
"IPR019575" 11.6016464493551 0.111111111111111 1.28907182770612
"IPR024044" 16.9943586443461 1 16.9943586443461
"IPR001434" 10.4897565149454 0.00961538461538462 0.100863043412937
"IPR003163" 13.2413148421664 0.0769230769230769 1.01856268016664
"IPR002820" 11.0935612217227 0.0588235294117647 0.652562424807216
"IPR011254" 13.1352344676683 0.0434782608695652 0.571097150768189
"IPR015422" 7.3278591398846 0.0111111111111111 0.0814206571098289
"IPR003395" 10.8125066843346 0.0256410256410256 0.277243761136785
"IPR013043" 16.6691178154179 0.125 2.08363972692724
"IPR010504" 13.2388570987425 0.0416666666666667 0.551619045780938
"IPR012936" 14.5349270257088 0.1 1.45349270257088
"IPR000237" 13.3983831509026 0.037037037037037 0.496236412996391
"IPR013595" 14.2413148421664 0.166666666666667 2.37355247369439
"IPR020448" 16.4486174534227 1 16.4486174534227
"IPR025156" 14.1063852620803 0.333333333333333 4.70212842069342
"IPR018910" 15.7719662230097 0.0909090909090909 1.4338151111827
"IPR006949" 13.3067315773894 0.166666666666667 2.21778859623157
"IPR018541" 11.1687601398947 0.0666666666666667 0.744584009326316
"IPR006588" 15.7578220406894 0.333333333333333 5.25260734689647
"IPR018866" 15.9943586443461 0.0625 0.999647415271634
"IPR011704" 11.0956443356826 0.0277777777777778 0.308212342657851
"IPR023307" 15.0753583664596 0.0526315789473684 0.793439914024191
"IPR013833" 10.8021508718773 0.111111111111111 1.20023898576414
"IPR010057" 13.5677082969541 0.5 6.78385414847704
"IPR008599" 14.1449805073928 0.1 1.41449805073928
"IPR001309" 13.2078824519644 0.0384615384615385 0.50799547892171
"IPR018947" 18.2278487745659 1 18.2278487745659
"IPR024775" 12.6191194352462 0.0588235294117647 0.742301143249778
"IPR024387" 19.5793211450673 0.333333333333333 6.5264403816891
"IPR018907" 20.0449847174161 1 20.0449847174161
"IPR023224" 17.6171231777797 1 17.6171231777797
"IPR018570" 19.483105829808 1 19.483105829808
"IPR010930" 10.9571430669104 0.0714285714285714 0.782653076207884
"IPR006656" 9.82420334598564 0.0588235294117647 0.577894314469744
"IPR019197" 16.0152373740221 0.2 3.20304747480441
"IPR004103" 13.5871153025491 0.2 2.71742306050982
"IPR012944" 11.7637722157937 0.125 1.47047152697422
"IPR006645" 9.94595006663143 0.0909090909090909 0.904177278784676
"IPR009023" 12.4309760616699 0.166666666666667 2.07182934361166
"IPR025652" 13.7481777352816 1 13.7481777352816
"IPR010473" 13.9933225975936 0.142857142857143 1.99904608537052
"IPR025751" 16.6958351537937 0.25 4.17395878844843
"IPR001365" 12.4052564132641 0.1 1.24052564132641
"IPR007630" 10.413201359942 0.0526315789473684 0.548063229470629
"IPR013685" 12.6239217532701 0.166666666666667 2.10398695887836
"IPR020194" 21.4373021401949 1 21.4373021401949
"IPR004109" 11.4697156128988 0.25 2.8674289032247
"IPR013702" 13.3591513324602 0.111111111111111 1.48435014805114
"IPR014711" 14.3847340893907 0.111111111111111 1.59830378771008
"IPR014193" 20.6299472181373 1 20.6299472181373
"IPR013822" 9.24169924307479 0.0625 0.577606202692174
"IPR019680" 16.3028758199739 0.5 8.15143790998697
"IPR008379" 15.3340143317828 0.25 3.83350358294571
"IPR023157" 15.6396406143411 0.333333333333333 5.2132135381137
"IPR021873" 15.409396143625 1 15.409396143625
"IPR019196" 14.8079455201153 0.166666666666667 2.46799092001921
"IPR022677" 15.4715178555328 0.333333333333333 5.15717261851093
"IPR020941" 14.5607851936299 0.111111111111111 1.61786502151443
"IPR021084" 20.9778705215576 1 20.9778705215576
"IPR010606" 14.0775525798725 0.0416666666666667 0.586564690828022
"IPR005630" 13.5080437315579 0.2 2.70160874631158
"IPR004984" 18.208483449699 1 18.208483449699
"IPR010918" 9.19427695720071 0.0769230769230769 0.707252073630824
"IPR010506" 15.6757509077504 0.166666666666667 2.61262515129173
"IPR021918" 16.442948703336 0.5 8.221474351668
"IPR016070" 17.4947876348556 1 17.4947876348556
"IPR023392" 15.1495897606454 0.166666666666667 2.52493162677424
"IPR010645" 14.5638580276795 0.5 7.28192901383975
"IPR020860" 14.9943586443461 0.2 2.99887172886923
"IPR000506" 12.1495897606454 0.5 6.07479488032271
"IPR011432" 16.8299718264453 0.0769230769230769 1.29461321741887
"IPR001297" 13.5918120892505 0.333333333333333 4.53060402975016
"IPR014757" 10.0498905909211 0.05 0.502494529546057
"IPR025867" 12.3994120550524 0.142857142857143 1.77134457929319
"IPR023175" 15.6691178154179 0.25 3.91727945385449
"IPR023441" 14.4121625779164 0.1 1.44121625779164
"IPR015872" 14.4557348582919 0.25 3.61393371457296
"IPR006122" 12.0552185500529 1 12.0552185500529
"IPR000978" 14.9737777669237 0.333333333333333 4.99125925564123
"IPR002553" 12.5428632856326 0.0769230769230769 0.964835637356354
"IPR004084" 18.9137401841379 0.5 9.45687009206893
"IPR007891" 14.2290677818551 0.05 0.711453389092754
"IPR023094" 12.6004627804462 0.166666666666667 2.10007713007436
"IPR025218" 16.4947876348556 1 16.4947876348556
"IPR005163" 13.9788955269583 0.25 3.49472388173958
"IPR024693" 10.6260278045884 0.125 1.32825347557355
"IPR024264" 16.9295074999962 1 16.9295074999962
"IPR018851" 17.0885739859638 0.5 8.5442869929819
"IPR013086" 16.6364022402746 1 16.6364022402746
"IPR006900" 12.9995500678713 0.166666666666667 2.16659167797854
"IPR015401" 17.1611777349206 0.142857142857143 2.45159681927438
"IPR015800" 14.6203185169395 0.25 3.65507962923487
"IPR015848" 10.806579978091 0.25 2.70164499452276
"IPR020588" 10.5736965958734 0.0217391304347826 0.229862969475509
"IPR025758" 15.3261664699602 0.333333333333333 5.10872215665339
"IPR012894" 13.4925900791514 0.111111111111111 1.49917667546126
"IPR005844" 10.6411611081136 0.142857142857143 1.52016587258765
"IPR024585" 15.8598733121591 0.166666666666667 2.64331221869319
"IPR024587" 16.702592519969 0.333333333333333 5.56753083998968
"IPR025946" 15.6857580811058 0.2 3.13715161622115
"IPR003660" 6.89557781070867 0.00636942675159236 0.0439208777752145
"IPR024052" 12.3455362016781 0.333333333333333 4.11517873389269
"IPR025598" 14.7385974734245 0.5 7.36929873671226
"IPR022081" 17.1988974008698 0.142857142857143 2.4569853429814
"IPR019228" 16.0622627088479 0.25 4.01556567721199
"IPR010674" 15.4686353469997 0.111111111111111 1.71873726077774
"IPR010254" 13.9544941834682 0.5 6.9772470917341
"IPR006151" 11.4243284918203 0.0666666666666667 0.761621899454688
"IPR018734" 19.1518999213326 0.5 9.57594996066631
"IPR020094" 11.9211096623155 0.142857142857143 1.70301566604507
"IPR023119" 16.8827132885172 0.2 3.37654265770345
"IPR014039" 9.79943201116042 0.142857142857143 1.3999188587372
"IPR010660" 16.2673771387526 0.2 3.25347542775051
"IPR006816" 13.7162029514877 0.0526315789473684 0.721905418499352
"IPR025391" 14.7934459504201 1 14.7934459504201
"IPR020803" 19.2673771387526 0.0909090909090909 1.7515797398866
"IPR022732" 14.9196327520611 1 14.9196327520611
"IPR013081" 13.4715178555328 1 13.4715178555328
"IPR018593" 17.2774308034165 0.333333333333333 5.75914360113883
"IPR015030" 17.4373021401949 0.5 8.71865107009743
"IPR012422" 15.0819510437701 0.5 7.54097552188503
"IPR009528" 17.3712129497371 1 17.3712129497371
"IPR004020" 13.7403346139606 0.2 2.74806692279212
"IPR014009" 13.9464512634546 0.05 0.697322563172728
"IPR019014" 19.8523396394737 1 19.8523396394737
"IPR013733" 15.6267305054537 0.25 3.90668262636343
"IPR011006" 7.19816981757207 0.00518134715025907 0.0372962166713579
"IPR001876" 10.106595297027 0.00505050505050505 0.0510434105910455
"IPR006796" 16.702592519969 0.333333333333333 5.56753083998968
"IPR007131" 17.0974521373102 0.0769230769230769 1.31518862594694
"IPR014048" 9.98944403524084 0.0714285714285714 0.713531716802917
"IPR013757" 11.7587020010954 0.0555555555555556 0.653261222283078
"IPR003356" 11.533796829771 0.032258064516129 0.372057962250677
"IPR003807" 13.2786924519804 0.0769230769230769 1.02143788092157
"IPR014031" 9.94076039807156 0.125 1.24259504975895
"IPR001030" 7.87788023503617 0.111111111111111 0.87532002611513
"IPR007562" 18.3287776834167 0.2 3.66575553668334
"IPR013662" 14.8827132885172 0.0833333333333333 1.24022610737644
"IPR015590" 9.05988823668272 0.0416666666666667 0.377495343195113
"IPR006897" 17.0535978477208 0.166666666666667 2.84226630795347
"IPR000249" 10.6338773086894 0.2 2.12677546173788
"IPR007639" 16.3712129497371 0.2 3.27424258994742
"IPR018392" 9.72956555804414 0.0144927536231884 0.141008196493393
"IPR007123" 12.0525183901015 0.0454545454545455 0.547841745004614
"IPR013014" 11.260817292903 0.0909090909090909 1.02371066299118
"IPR014721" 8.47181093272962 0.0169491525423729 0.143590015808977
"IPR004477" 11.4594855996008 0.166666666666667 1.90991426660014
"IPR025999" 16.9778705215576 0.2 3.39557410431151
"IPR025607" 15.1658391122905 0.2 3.0331678224581
"IPR017474" 19.0449847174161 0.0588235294117647 1.12029321867154
"IPR002818" 11.2991903638752 0.0294117647058824 0.332329128349269
"IPR006982" 12.7543075565132 0.2 2.55086151130264
"IPR008013" 16.8523396394737 0.5 8.42616981973686
"IPR003611" 14.2824840311428 0.0555555555555556 0.793471335063487
"IPR007055" 10.540685918118 0.03125 0.329396434941187
"IPR013874" 14.9334764021991 0.333333333333333 4.9778254673997
"IPR004185" 13.912760425159 0.25 3.47819010628975
"IPR001766" 9.80158401986382 0.0476190476190476 0.466742096183991
"IPR003337" 12.3258404003371 0.2 2.46516808006743
"IPR018771" 14.8061250844909 0.0344827586206897 0.510556037396238
"IPR023389" 14.8674465318639 0.333333333333333 4.95581551062131
"IPR002762" 13.0037166990444 0.0588235294117647 0.764924511708493
"IPR000574" 16.2133004659968 0.25 4.05332511649919
"IPR013698" 15.8299718264453 0.166666666666667 2.63832863774088
"IPR025989" 15.7648767982234 0.25 3.94121919955584
"IPR015164" 20.7368624220538 0.5 10.3684312110269
"IPR024531" 14.5886791997655 0.333333333333333 4.86289306658851
"IPR016133" 16.6235209489778 0.1 1.66235209489778
"IPR000783" 13.2151110017385 0.142857142857143 1.88787300024836
"IPR004409" 15.2648746315494 0.333333333333333 5.08829154384979
"IPR013338" 13.2524267972866 0.0714285714285714 0.946601914091899
"IPR018656" 15.2673771387526 0.111111111111111 1.69637523763917
"IPR013114" 11.7851293866852 0.05 0.589256469334258
"IPR009767" 16.3028758199739 0.25 4.07571895499349
"IPR025768" 15.8262773428875 0.166666666666667 2.63771289048125
"IPR017981" 11.9056770017722 0.0153846153846154 0.183164261565727
"IPR003315" 16.9778705215576 0.2 3.39557410431151
"IPR002547" 10.0781016550612 0.125 1.25976270688265
"IPR002912" 10.0888506027877 0.015625 0.157638290668558
"IPR008442" 17.9137401841379 1 17.9137401841379
"IPR002744" 11.9164379572061 0.0434782608695652 0.518105998139397
"IPR010307" 15.9860910283625 0.111111111111111 1.77623233648473
"IPR001450" 8.90771907645092 0.0232558139534884 0.207156257591882
"IPR004191" 15.610753652904 0.333333333333333 5.20358455096798
"IPR024637" 17.4373021401949 1 17.4373021401949
"IPR003471" 16.6958351537937 0.333333333333333 5.56527838459791
"IPR024583" 15.2376297953585 0.5 7.61881489767925
"IPR003501" 10.2570821580247 0.111111111111111 1.13967579533607
"IPR025965" 13.5800986686867 0.0175438596491228 0.238247345064679
"IPR025282" 15.2774308034165 0.025 0.381935770085412
"IPR018721" 15.3712129497371 1 15.3712129497371
"IPR000299" 12.0841553146968 0.0208333333333333 0.25175323572285
"IPR005074" 11.6339782211534 0.0357142857142857 0.415499222184049
"IPR004867" 14.274910811438 0.0125 0.178436385142975
"IPR012741" 17.483105829808 0.5 8.741552914904
"IPR019316" 14.4471981763374 0.04 0.577887927053495
"IPR022029" 13.6251248346804 0.111111111111111 1.51390275940894
"IPR000857" 12.6163254475736 0.0588235294117647 0.742136791033743
"IPR011874" 17.4260748847716 0.1 1.74260748847716
"IPR012317" 12.6103564897794 0.0192307692307692 0.24250685557268
"IPR005567" 19.6824146380314 0.5 9.8412073190157
"IPR007810" 16.1705155995 0.111111111111111 1.7967239555
"IPR021865" 17.0110373854928 0.333333333333333 5.67034579516426
"IPR011075" 9.30444097880152 0.0303030303030303 0.281952756933379
"IPR020459" 12.8598733121591 0.333333333333333 4.28662443738637
"IPR011012" 11.7591421826521 0.0238095238095238 0.279979575777431
"IPR023412" 12.8152503207385 0.333333333333333 4.27175010691283
"IPR010569" 14.0279112040572 0.1 1.40279112040572
"IPR005846" 10.7178063618415 0.333333333333333 3.57260212061385
"IPR015817" 15.1380941218076 0.2 3.02761882436152
"IPR023753" 8.66635440203712 0.00970873786407767 0.084139363126574
"IPR007196" 15.6691178154179 0.2 3.13382356308359
"IPR022625" 14.3054451795861 0.2 2.86108903591722
"IPR007638" 16.5918120892505 0.333333333333333 5.53060402975016
"IPR001304" 9.20169922284825 0.0131578947368421 0.121074989774319
"IPR022164" 14.6543039312745 0.0833333333333333 1.22119199427287
"IPR004006" 11.9527309592791 0.111111111111111 1.32808121769767
"IPR011706" 11.7551853752448 0.2 2.35103707504896
"IPR001132" 12.8088566000577 0.166666666666667 2.13480943334295
"IPR017951" 12.9590381086131 0.25 3.23975952715329
"IPR003105" 13.6518496720363 0.0434782608695652 0.593558681392884
"IPR024514" 15.8712481020238 1 15.8712481020238
"IPR006998" 14.3248626334133 0.25 3.58121565835333
"IPR022578" 18.4149343271664 1 18.4149343271664
"IPR004101" 8.32971724388031 0.03125 0.26030366387126
"IPR009674" 16.1472832932622 0.2 3.22945665865245
"IPR012848" 14.7773062477649 0.5 7.38865312388244
"IPR013649" 13.8551601585361 0.5 6.92758007926804
"IPR016064" 11.9592909690188 0.0833333333333333 0.996607580751568
"IPR012929" 16.4773002081268 0.125 2.05966252601585
"IPR005532" 11.1755010329996 0.0169491525423729 0.189415271745755
"IPR005173" 16.2875550206902 0.25 4.07188875517255
"IPR001444" 10.8152503207385 0.0526315789473684 0.569223701091499
"IPR001570" 12.4447177961891 0.037037037037037 0.460915473932928
"IPR001245" 8.21265977906482 0.0172413793103448 0.141597582397669
"IPR003495" 11.1872998723544 0.0476190476190476 0.53272856535021
"IPR012310" 11.6239217532701 0.0454545454545455 0.528360079694097
"IPR018863" 17.1705155995 0.5 8.58525779974998
"IPR016103" 11.9824887916823 0.5 5.99124439584117
"IPR001342" 12.0287070273968 0.125 1.5035883784246
"IPR024752" 15.0089419674906 0.0588235294117647 0.882878939264151
"IPR025043" 18.1335213920178 1 18.1335213920178
"IPR013680" 16.9137401841379 0.333333333333333 5.63791339471262
"IPR018484" 10.6159267478223 0.0909090909090909 0.96508424980203
"IPR020752" 19.4373021401949 0.5 9.71865107009743
"IPR005543" 9.31653776876238 0.0238095238095238 0.221822327827676
"IPR004015" 15.9943586443461 0.333333333333333 5.33145288144871
"IPR011026" 15.9737777669237 0.142857142857143 2.28196825241767
"IPR023407" 14.8846330426806 0.2 2.97692660853612
"IPR022711" 13.3578173563681 0.25 3.33945433909201
"IPR011120" 16.9778705215576 1 16.9778705215576
"IPR017501" 13.5638580276795 0.111111111111111 1.50709533640883
"IPR004887" 14.6267305054537 0.166666666666667 2.43778841757562
"IPR013529" 14.0687956786872 0.142857142857143 2.00982795409817
"IPR005153" 13.2090846979014 0.2 2.64181693958029
"IPR014824" 11.9863486754819 0.142857142857143 1.71233552506884
"IPR018222" 13.7153485273935 0.0454545454545455 0.62342493306334
"IPR013038" 15.6924683026953 0.125 1.96155853783692
"IPR018594" 17.3929080208364 1 17.3929080208364
"IPR023380" 12.9176658873517 0.2 2.58353317747033
"IPR023227" 13.3086633273423 0.25 3.32716583183557
"IPR016107" 12.9409476516303 0.333333333333333 4.31364921721008
"IPR000070" 13.2133004659968 0.111111111111111 1.46814449622186
"IPR003602" 11.3651695360276 0.0909090909090909 1.03319723054797
"IPR006512" 11.4299244068736 0.5 5.7149622034368
"IPR002541" 11.3412459010139 0.0714285714285714 0.810088992929566
"IPR015188" 18.0974521373102 1 18.0974521373102
"IPR025199" 13.0896807716267 0.333333333333333 4.36322692387558
"IPR018556" 16.442948703336 0.142857142857143 2.34899267190514
"IPR014828" 15.1775588765041 0.5 7.58877943825204
"IPR012975" 16.2425452857726 0.25 4.06063632144315
"IPR003823" 15.5006642011923 0.166666666666667 2.58344403353205
"IPR020683" 6.43788562332255 0.00177619893428064 0.0114349655831662
"IPR006576" 14.2536667587216 0.0769230769230769 1.09643590451705
"IPR020193" 16.7508016130116 1 16.7508016130116
"IPR023799" 12.3170642628529 0.25 3.07926606571323
"IPR006674" 8.59227770795621 0.00869565217391304 0.074715458330054
"IPR002893" 11.1449805073928 0.0103092783505155 0.114896706261782
"IPR002601" 15.7826661116669 0.25 3.94566652791672
"IPR003140" 12.9029992577402 0.04 0.516119970309609
"IPR010614" 12.6979434327615 0.0769230769230769 0.97676487944319
"IPR025932" 14.5334202944587 0.5 7.26671014722934
"IPR022740" 16.1472832932622 0.2 3.22945665865245
"IPR012425" 13.9137401841379 0.2 2.78274803682757
"IPR003102" 14.7438151826955 0.25 3.68595379567389
